//Hydrogen
//H, Z=1
//E[keV], f1[e/atom], f2[e/atom], μ/ρ(photo)[cm^2/g], σ/ρ(coh+inc)[cm^2/g], μ/ρ(total)[cm^2/g], λ[nm]
1.442475E-01  1.01782E+00  1.2477E-02  3.6109E+03  1.4220E+00  3.6123E+03  3.611E+03  8.595E+00
1.542005E-01  1.01612E+00  1.0851E-02  2.9376E+03  1.4168E+00  2.9390E+03  2.938E+03  8.040E+00
1.648404E-01  1.01456E+00  9.4291E-03  2.3880E+03  1.4084E+00  2.3894E+03  2.388E+03  7.521E+00
1.762144E-01  1.01313E+00  8.1876E-03  1.9397E+03  1.3969E+00  1.9411E+03  1.940E+03  7.036E+00
1.883732E-01  1.01183E+00  7.1041E-03  1.5744E+03  1.3824E+00  1.5758E+03  1.574E+03  6.582E+00
2.013709E-01  1.01065E+00  6.1595E-03  1.2769E+03  1.3651E+00  1.2783E+03  1.277E+03  6.157E+00
2.152655E-01  1.00957E+00  5.3367E-03  1.0349E+03  1.3451E+00  1.0362E+03  1.035E+03  5.760E+00
2.301188E-01  1.00859E+00  4.6205E-03  8.3821E+02  1.3225E+00  8.3953E+02  8.382E+02  5.388E+00
2.459970E-01  1.00771E+00  3.9976E-03  6.7840E+02  1.2976E+00  6.7970E+02  6.784E+02  5.040E+00
2.629708E-01  1.00691E+00  3.4563E-03  5.4868E+02  1.2705E+00  5.4995E+02  5.487E+02  4.715E+00
2.811158E-01  1.00618E+00  2.9863E-03  4.4347E+02  1.2415E+00  4.4471E+02  4.435E+02  4.410E+00
3.005128E-01  1.00553E+00  2.5785E-03  3.5820E+02  1.2108E+00  3.5941E+02  3.582E+02  4.126E+00
3.212482E-01  1.00494E+00  2.2249E-03  2.8913E+02  1.1785E+00  2.9031E+02  2.891E+02  3.859E+00
3.434143E-01  1.00441E+00  1.9186E-03  2.3324E+02  1.1450E+00  2.3438E+02  2.332E+02  3.610E+00
3.671099E-01  1.00394E+00  1.6535E-03  1.8803E+02  1.1104E+00  1.8914E+02  1.880E+02  3.377E+00
3.924405E-01  1.00351E+00  1.4241E-03  1.5149E+02  1.0749E+00  1.5256E+02  1.515E+02  3.159E+00
4.195189E-01  1.00313E+00  1.2258E-03  1.2198E+02  1.0388E+00  1.2302E+02  1.220E+02  2.955E+00
4.484657E-01  1.00279E+00  1.0545E-03  9.8162E+01  1.0024E+00  9.9164E+01  9.816E+01  2.765E+00
4.794098E-01  1.00248E+00  9.0664E-04  7.8949E+01  9.6568E-01  7.9915E+01  7.895E+01  2.586E+00
5.124891E-01  1.00220E+00  7.7906E-04  6.3461E+01  9.2900E-01  6.4390E+01  6.346E+01  2.419E+00
5.478508E-01  1.00196E+00  6.6907E-04  5.0983E+01  8.9253E-01  5.1876E+01  5.098E+01  2.263E+00
5.856525E-01  1.00174E+00  5.7430E-04  4.0937E+01  8.5644E-01  4.1793E+01  4.094E+01  2.117E+00
6.260625E-01  1.00154E+00  4.9270E-04  3.2854E+01  8.2092E-01  3.3675E+01  3.285E+01  1.980E+00
6.692609E-01  1.00137E+00  4.2248E-04  2.6353E+01  7.8612E-01  2.7139E+01  2.635E+01  1.853E+00
7.154399E-01  1.00121E+00  3.6208E-04  2.1128E+01  7.5220E-01  2.1880E+01  2.113E+01  1.733E+00
7.648052E-01  1.00108E+00  3.1017E-04  1.6931E+01  7.1928E-01  1.7650E+01  1.693E+01  1.621E+00
8.175768E-01  1.00095E+00  2.6558E-04  1.3561E+01  6.8749E-01  1.4248E+01  1.356E+01  1.516E+00
8.739896E-01  1.00084E+00  2.2730E-04  1.0857E+01  6.5694E-01  1.1514E+01  1.086E+01  1.419E+00
9.342948E-01  1.00075E+00  1.9444E-04  8.6881E+00  6.2773E-01  9.3158E+00  8.688E+00  1.327E+00
9.987612E-01  1.00066E+00  1.6627E-04  6.9496E+00  5.9992E-01  7.5495E+00  6.950E+00  1.241E+00
1.067676E+00  1.00058E+00  1.4211E-04  5.5566E+00  5.7360E-01  6.1302E+00  5.557E+00  1.161E+00
1.141345E+00  1.00052E+00  1.2142E-04  4.4410E+00  5.4880E-01  4.9898E+00  4.441E+00  1.086E+00
1.220098E+00  1.00046E+00  1.0370E-04  3.5480E+00  5.2557E-01  4.0736E+00  3.548E+00  1.016E+00
1.304285E+00  1.00040E+00  8.8528E-05  2.8335E+00  5.0394E-01  3.3374E+00  2.834E+00  9.506E-01
1.394281E+00  1.00036E+00  7.5550E-05  2.2620E+00  4.8391E-01  2.7459E+00  2.262E+00  8.892E-01
1.490486E+00  1.00031E+00  6.4451E-05  1.8052E+00  4.6548E-01  2.2707E+00  1.805E+00  8.318E-01
1.593329E+00  1.00028E+00  5.4965E-05  1.4401E+00  4.4866E-01  1.8888E+00  1.440E+00  7.781E-01
1.703269E+00  1.00024E+00  4.6859E-05  1.1485E+00  4.3341E-01  1.5819E+00  1.148E+00  7.279E-01
1.820795E+00  1.00022E+00  3.9935E-05  9.1562E-01  4.1970E-01  1.3353E+00  9.156E-01  6.809E-01
1.946430E+00  1.00019E+00  3.4025E-05  7.2975E-01  4.0750E-01  1.1373E+00  7.297E-01  6.370E-01
2.080733E+00  1.00017E+00  2.8980E-05  5.8144E-01  3.9676E-01  9.7820E-01  5.814E-01  5.959E-01
2.224304E+00  1.00015E+00  2.4677E-05  4.6314E-01  3.8743E-01  8.5057E-01  4.631E-01  5.574E-01
2.377781E+00  1.00013E+00  2.1007E-05  3.6881E-01  3.7944E-01  7.4825E-01  3.688E-01  5.214E-01
2.541848E+00  1.00011E+00  1.7878E-05  2.9362E-01  3.7272E-01  6.6634E-01  2.936E-01  4.878E-01
2.717235E+00  1.00010E+00  1.5211E-05  2.3370E-01  3.6721E-01  6.0091E-01  2.337E-01  4.563E-01
2.904724E+00  1.00009E+00  1.2940E-05  1.8597E-01  3.6283E-01  5.4880E-01  1.860E-01  4.268E-01
3.105150E+00  1.00008E+00  1.1005E-05  1.4795E-01  3.5950E-01  5.0745E-01  1.479E-01  3.993E-01
3.319406E+00  1.00007E+00  9.3572E-06  1.1768E-01  3.5714E-01  4.7482E-01  1.177E-01  3.735E-01
3.548445E+00  1.00006E+00  7.9549E-06  9.3586E-02  3.5567E-01  4.4926E-01  9.359E-02  3.494E-01
3.793288E+00  1.00005E+00  6.7615E-06  7.4412E-02  3.5500E-01  4.2941E-01  7.441E-02  3.269E-01
4.055024E+00  1.00005E+00  5.7461E-06  5.9156E-02  3.5506E-01  4.1422E-01  5.916E-02  3.058E-01
4.334821E+00  1.00004E+00  4.8825E-06  4.7021E-02  3.5575E-01  4.0277E-01  4.702E-02  2.860E-01
4.633924E+00  1.00004E+00  4.1481E-06  3.7370E-02  3.5700E-01  3.9437E-01  3.737E-02  2.676E-01
4.953664E+00  1.00003E+00  3.5237E-06  2.9696E-02  3.5872E-01  3.8842E-01  2.970E-02  2.503E-01
5.295467E+00  1.00003E+00  2.9930E-06  2.3595E-02  3.6084E-01  3.8444E-01  2.359E-02  2.341E-01
5.660855E+00  1.00002E+00  2.5419E-06  1.8745E-02  3.6328E-01  3.8202E-01  1.875E-02  2.190E-01
6.051453E+00  1.00002E+00  2.1586E-06  1.4891E-02  3.6596E-01  3.8085E-01  1.489E-02  2.049E-01
6.469004E+00  1.00002E+00  1.8330E-06  1.1829E-02  3.6882E-01  3.8065E-01  1.183E-02  1.917E-01
6.915365E+00  1.00002E+00  1.5564E-06  9.3954E-03  3.7180E-01  3.8120E-01  9.395E-03  1.793E-01
7.392525E+00  1.00001E+00  1.3214E-06  7.4622E-03  3.7482E-01  3.8228E-01  7.462E-03  1.677E-01
7.902609E+00  1.00001E+00  1.1219E-06  5.9266E-03  3.7783E-01  3.8376E-01  5.927E-03  1.569E-01
8.447890E+00  1.00001E+00  9.5248E-07  4.7068E-03  3.8077E-01  3.8548E-01  4.707E-03  1.468E-01
9.030794E+00  1.00001E+00  8.0863E-07  3.7380E-03  3.8360E-01  3.8734E-01  3.738E-03  1.373E-01
9.653919E+00  1.00001E+00  6.8651E-07  2.9687E-03  3.8627E-01  3.8924E-01  2.969E-03  1.284E-01
1.032004E+01  1.00001E+00  5.8283E-07  2.3577E-03  3.8874E-01  3.9110E-01  2.358E-03  1.201E-01
1.103212E+01  1.00001E+00  4.9482E-07  1.8724E-03  3.9097E-01  3.9284E-01  1.872E-03  1.124E-01
1.179334E+01  1.00001E+00  4.2012E-07  1.4872E-03  3.9293E-01  3.9442E-01  1.487E-03  1.051E-01
1.260708E+01  1.00001E+00  3.5671E-07  1.1812E-03  3.9459E-01  3.9577E-01  1.181E-03  9.834E-02
1.347697E+01  1.00000E+00  3.0289E-07  9.3824E-04  3.9593E-01  3.9687E-01  9.382E-04  9.200E-02
1.440688E+01  1.00000E+00  2.5721E-07  7.4532E-04  3.9693E-01  3.9768E-01  7.453E-04  8.606E-02
1.540095E+01  1.00000E+00  2.1844E-07  5.9211E-04  3.9757E-01  3.9816E-01  5.921E-04  8.050E-02
1.646362E+01  1.00000E+00  1.8553E-07  4.7044E-04  3.9784E-01  3.9831E-01  4.704E-04  7.531E-02
1.759961E+01  1.00000E+00  1.5760E-07  3.7382E-04  3.9773E-01  3.9810E-01  3.738E-04  7.045E-02
1.881398E+01  1.00000E+00  1.3389E-07  2.9708E-04  3.9725E-01  3.9755E-01  2.971E-04  6.590E-02
2.011215E+01  1.00000E+00  1.1376E-07  2.3612E-04  3.9638E-01  3.9662E-01  2.361E-04  6.165E-02
2.149988E+01  1.00000E+00  9.6669E-08  1.8770E-04  3.9513E-01  3.9532E-01  1.877E-04  5.767E-02
2.298338E+01  1.00000E+00  8.2161E-08  1.4924E-04  3.9350E-01  3.9365E-01  1.492E-04  5.395E-02
2.456923E+01  1.00000E+00  6.9843E-08  1.1867E-04  3.9150E-01  3.9162E-01  1.187E-04  5.046E-02
2.626450E+01  1.00000E+00  5.9383E-08  9.4387E-05  3.8914E-01  3.8923E-01  9.439E-05  4.721E-02
2.807676E+01  1.00000E+00  5.0499E-08  7.5086E-05  3.8643E-01  3.8651E-01  7.509E-05  4.416E-02
3.001405E+01  1.00000E+00  4.2954E-08  5.9744E-05  3.8338E-01  3.8344E-01  5.974E-05  4.131E-02
3.208502E+01  1.00000E+00  3.6544E-08  4.7548E-05  3.8001E-01  3.8006E-01  4.755E-05  3.864E-02
3.429889E+01  1.00000E+00  3.1098E-08  3.7851E-05  3.7633E-01  3.7637E-01  3.785E-05  3.615E-02
3.666551E+01  1.00000E+00  2.6471E-08  3.0139E-05  3.7236E-01  3.7239E-01  3.014E-05  3.381E-02
3.919543E+01  1.00000E+00  2.2537E-08  2.4004E-05  3.6812E-01  3.6814E-01  2.400E-05  3.163E-02
4.189992E+01  1.00000E+00  1.9194E-08  1.9124E-05  3.6362E-01  3.6364E-01  1.912E-05  2.959E-02
4.479101E+01  1.00000E+00  1.6351E-08  1.5240E-05  3.5889E-01  3.5891E-01  1.524E-05  2.768E-02
4.788159E+01  1.00000E+00  1.3934E-08  1.2148E-05  3.5395E-01  3.5396E-01  1.215E-05  2.589E-02
5.118542E+01  1.00000E+00  1.1877E-08  9.6871E-06  3.4880E-01  3.4881E-01  9.687E-06  2.422E-02
5.471721E+01  1.00000E+00  1.0128E-08  7.7271E-06  3.4349E-01  3.4350E-01  7.727E-06  2.266E-02
5.849270E+01  1.00000E+00  8.6390E-09  6.1657E-06  3.3801E-01  3.3802E-01  6.166E-06  2.120E-02
6.252870E+01  1.00000E+00  7.3715E-09  4.9215E-06  3.3240E-01  3.3240E-01  4.922E-06  1.983E-02
6.684318E+01  1.00000E+00  6.2923E-09  3.9298E-06  3.2668E-01  3.2668E-01  3.930E-06  1.855E-02
7.145536E+01  1.00000E+00  5.3732E-09  3.1392E-06  3.2085E-01  3.2085E-01  3.139E-06  1.735E-02
7.638578E+01  1.00000E+00  4.5901E-09  2.5086E-06  3.1494E-01  3.1494E-01  2.509E-06  1.623E-02
8.165640E+01  1.00000E+00  3.9227E-09  2.0054E-06  3.0898E-01  3.0898E-01  2.005E-06  1.518E-02
8.729069E+01  1.00000E+00  3.3537E-09  1.6039E-06  3.0296E-01  3.0296E-01  1.604E-06  1.420E-02
9.331374E+01  1.00000E+00  2.8685E-09  1.2833E-06  2.9691E-01  2.9691E-01  1.283E-06  1.329E-02
9.975239E+01  1.00000E+00  2.4545E-09  1.0272E-06  2.9086E-01  2.9086E-01  1.027E-06  1.243E-02
1.066353E+02  1.00000E+00  2.1013E-09  8.2263E-07  2.8480E-01  2.8480E-01  8.226E-07  1.163E-02
1.139931E+02  1.00000E+00  1.7997E-09  6.5909E-07  2.7875E-01  2.7875E-01  6.591E-07  1.088E-02
1.218587E+02  1.00000E+00  1.5422E-09  5.2832E-07  2.7274E-01  2.7274E-01  5.283E-07  1.017E-02
1.302669E+02  1.00000E+00  1.3221E-09  4.2370E-07  2.6676E-01  2.6676E-01  4.237E-07  9.518E-03
1.392553E+02  1.00000E+00  1.1341E-09  3.3997E-07  2.6083E-01  2.6083E-01  3.400E-07  8.903E-03
1.488640E+02  1.00000E+00  9.7323E-10  2.7293E-07  2.5497E-01  2.5497E-01  2.729E-07  8.329E-03
1.591356E+02  1.00000E+00  8.3566E-10  2.1922E-07  2.4918E-01  2.4918E-01  2.192E-07  7.791E-03
1.701159E+02  1.00000E+00  7.1792E-10  1.7618E-07  2.4346E-01  2.4346E-01  1.762E-07  7.288E-03
1.818539E+02  1.00000E+00  6.1711E-10  1.4166E-07  2.3784E-01  2.3784E-01  1.417E-07  6.818E-03
1.944018E+02  1.00000E+00  5.3076E-10  1.1398E-07  2.3231E-01  2.3231E-01  1.140E-07  6.378E-03
2.078156E+02  1.00000E+00  4.5676E-10  9.1755E-08  2.2689E-01  2.2689E-01  9.175E-08  5.966E-03
2.221548E+02  1.00000E+00  3.9331E-10  7.3908E-08  2.2157E-01  2.2157E-01  7.391E-08  5.581E-03
2.374835E+02  1.00000E+00  3.3887E-10  5.9569E-08  2.1637E-01  2.1637E-01  5.957E-08  5.221E-03
2.538699E+02  1.00000E+00  2.9216E-10  4.8042E-08  2.1129E-01  2.1129E-01  4.804E-08  4.884E-03
2.713869E+02  1.00000E+00  2.5204E-10  3.8770E-08  2.0633E-01  2.0633E-01  3.877E-08  4.569E-03
2.901126E+02  1.00000E+00  2.1757E-10  3.1307E-08  2.0150E-01  2.0150E-01  3.131E-08  4.274E-03
3.101304E+02  1.00000E+00  1.8793E-10  2.5298E-08  1.9680E-01  1.9680E-01  2.530E-08  3.998E-03
3.315294E+02  1.00000E+00  1.6245E-10  2.0455E-08  1.9223E-01  1.9223E-01  2.046E-08  3.740E-03
3.544049E+02  1.00000E+00  1.4051E-10  1.6551E-08  1.8779E-01  1.8779E-01  1.655E-08  3.498E-03
3.788588E+02  1.00000E+00  1.2162E-10  1.3401E-08  1.8349E-01  1.8349E-01  1.340E-08  3.273E-03
4.050001E+02  1.00000E+00  1.0534E-10  1.0859E-08  1.7933E-01  1.7933E-01  1.086E-08  3.061E-03
4.329451E+02  1.00000E+00  9.1313E-11  8.8048E-09  1.7530E-01  1.7530E-01  8.805E-09  2.864E-03
//Helium
//He, Z=2
//E[keV], f1[e/atom], f2[e/atom], μ/ρ(photo)[cm^2/g], σ/ρ(coh+inc)[cm^2/g], μ/ρ(total)[cm^2/g], λ[nm]
1.069000E-02  8.09152E-01  0.0000E+00  0.0000E+00  1.2498E-05  1.2498E-05  0.000E+00  1.160E+02
1.142761E-02  7.94174E-01  0.0000E+00  0.0000E+00  1.7671E-05  1.7671E-05  0.000E+00  1.085E+02
1.221612E-02  7.76288E-01  0.0000E+00  0.0000E+00  2.4815E-05  2.4815E-05  0.000E+00  1.015E+02
1.305903E-02  7.54752E-01  0.0000E+00  0.0000E+00  3.4613E-05  3.4613E-05  0.000E+00  9.494E+01
1.396010E-02  7.28554E-01  0.0000E+00  0.0000E+00  4.7958E-05  4.7958E-05  0.000E+00  8.881E+01
1.492335E-02  6.96270E-01  0.0000E+00  0.0000E+00  6.6005E-05  6.6005E-05  0.000E+00  8.308E+01
1.595306E-02  6.55815E-01  0.0000E+00  0.0000E+00  9.0244E-05  9.0244E-05  0.000E+00  7.772E+01
1.705382E-02  6.03976E-01  0.0000E+00  0.0000E+00  1.2258E-04  1.2258E-04  0.000E+00  7.270E+01
1.823053E-02  5.35466E-01  0.0000E+00  0.0000E+00  1.6541E-04  1.6541E-04  0.000E+00  6.801E+01
1.948844E-02  4.40723E-01  0.0000E+00  0.0000E+00  2.2177E-04  2.2177E-04  0.000E+00  6.362E+01
2.083314E-02  2.99815E-01  0.0000E+00  0.0000E+00  2.9543E-04  2.9543E-04  0.000E+00  5.951E+01
2.227063E-02  5.95946E-02  0.0000E+00  0.0000E+00  3.9106E-04  3.9106E-04  0.000E+00  5.567E+01
2.380730E-02 -5.37052E-01  0.0000E+00  0.0000E+00  5.1437E-04  5.1437E-04  0.000E+00  5.208E+01
2.410800E-02 -8.18127E-01  0.0000E+00  0.0000E+00  5.4121E-04  5.4121E-04  0.000E+00  5.143E+01
2.447700E-02 -1.66675E+00  0.0000E+00  0.0000E+00  5.7539E-04  5.7539E-04  0.000E+00  5.065E+01
2.457540E-02 -2.67916E+00  0.0000E+00  0.0000E+00  5.8474E-04  5.8474E-04  0.000E+00  5.045E+01
2.472300E-02 -1.63405E+00  1.9911E+00  8.4663E+05  5.9896E-04  8.4663E+05  8.466E+05  5.015E+01
2.509200E-02 -7.18902E-01  1.9648E+00  8.2316E+05  6.3550E-04  8.2316E+05  8.232E+05  4.941E+01
2.545001E-02 -3.46603E-01  1.9399E+00  8.0128E+05  6.7233E-04  8.0128E+05  8.013E+05  4.872E+01
2.720606E-02  4.44157E-01  1.8248E+00  7.0509E+05  8.7333E-04  7.0509E+05  7.051E+05  4.557E+01
2.908327E-02  8.35659E-01  1.7138E+00  6.1945E+05  1.1274E-03  6.1945E+05  6.194E+05  4.263E+01
3.109002E-02  1.09847E+00  1.6069E+00  5.4334E+05  1.4465E-03  5.4334E+05  5.433E+05  3.988E+01
3.323523E-02  1.29391E+00  1.5043E+00  4.7581E+05  1.8447E-03  4.7581E+05  4.758E+05  3.731E+01
3.552846E-02  1.44669E+00  1.4060E+00  4.1601E+05  2.3383E-03  4.1601E+05  4.160E+05  3.490E+01
3.797993E-02  1.56954E+00  1.3120E+00  3.6314E+05  2.9463E-03  3.6314E+05  3.631E+05  3.264E+01
4.060054E-02  1.66999E+00  1.2223E+00  3.1648E+05  3.6904E-03  3.1648E+05  3.165E+05  3.054E+01
4.340198E-02  1.75296E+00  1.1369E+00  2.7537E+05  4.5951E-03  2.7537E+05  2.754E+05  2.857E+01
4.639671E-02  1.82186E+00  1.0558E+00  2.3922E+05  5.6883E-03  2.3922E+05  2.392E+05  2.672E+01
4.959809E-02  1.87923E+00  9.7893E-01  2.0748E+05  7.0008E-03  2.0748E+05  2.075E+05  2.500E+01
5.302035E-02  1.92697E+00  9.0618E-01  1.7967E+05  8.5668E-03  1.7967E+05  1.797E+05  2.338E+01
5.667876E-02  1.96660E+00  8.3748E-01  1.5533E+05  1.0423E-02  1.5533E+05  1.553E+05  2.187E+01
6.058959E-02  1.99934E+00  7.7275E-01  1.3407E+05  1.2611E-02  1.3407E+05  1.341E+05  2.046E+01
6.477028E-02  2.02621E+00  7.1188E-01  1.1554E+05  1.5172E-02  1.1554E+05  1.155E+05  1.914E+01
6.923942E-02  2.04803E+00  6.5476E-01  9.9407E+04  1.8152E-02  9.9407E+04  9.941E+04  1.791E+01
7.401695E-02  2.06555E+00  6.0124E-01  8.5391E+04  2.1598E-02  8.5391E+04  8.539E+04  1.675E+01
7.912411E-02  2.07934E+00  5.5122E-01  7.3234E+04  2.5558E-02  7.3234E+04  7.323E+04  1.567E+01
8.458368E-02  2.08994E+00  5.0455E-01  6.2706E+04  3.0081E-02  6.2706E+04  6.271E+04  1.466E+01
9.041995E-02  2.09782E+00  4.6109E-01  5.3606E+04  3.5214E-02  5.3606E+04  5.361E+04  1.371E+01
9.665893E-02  2.10336E+00  4.2069E-01  4.5753E+04  4.1005E-02  4.5753E+04  4.575E+04  1.283E+01
1.033284E-01  2.10693E+00  3.8322E-01  3.8987E+04  4.7497E-02  3.8987E+04  3.899E+04  1.200E+01
1.104581E-01  2.10882E+00  3.4853E-01  3.3169E+04  5.4731E-02  3.3169E+04  3.317E+04  1.122E+01
1.180797E-01  2.10930E+00  3.1646E-01  2.8174E+04  6.2741E-02  2.8174E+04  2.817E+04  1.050E+01
1.262272E-01  2.10861E+00  2.8689E-01  2.3892E+04  7.1555E-02  2.3892E+04  2.389E+04  9.822E+00
1.349368E-01  2.10695E+00  2.5966E-01  2.0229E+04  8.1195E-02  2.0229E+04  2.023E+04  9.188E+00
1.442475E-01  2.10451E+00  2.3464E-01  1.7100E+04  9.1671E-02  1.7100E+04  1.710E+04  8.595E+00
1.542005E-01  2.10143E+00  2.1169E-01  1.4431E+04  1.0298E-01  1.4431E+04  1.443E+04  8.040E+00
1.648404E-01  2.09787E+00  1.9068E-01  1.2160E+04  1.1513E-01  1.2160E+04  1.216E+04  7.521E+00
1.762144E-01  2.09393E+00  1.7148E-01  1.0230E+04  1.2807E-01  1.0230E+04  1.023E+04  7.036E+00
1.883732E-01  2.08972E+00  1.5396E-01  8.5918E+03  1.4179E-01  8.5919E+03  8.592E+03  6.582E+00
2.013709E-01  2.08533E+00  1.3801E-01  7.2047E+03  1.5623E-01  7.2049E+03  7.205E+03  6.157E+00
2.152655E-01  2.08083E+00  1.2352E-01  6.0318E+03  1.7132E-01  6.0320E+03  6.032E+03  5.760E+00
2.301188E-01  2.07628E+00  1.1037E-01  5.0418E+03  1.8700E-01  5.0420E+03  5.042E+03  5.388E+00
2.459970E-01  2.07175E+00  9.8459E-02  4.2075E+03  2.0317E-01  4.2077E+03  4.207E+03  5.040E+00
2.629708E-01  2.06727E+00  8.7695E-02  3.5056E+03  2.1973E-01  3.5058E+03  3.506E+03  4.715E+00
2.811158E-01  2.06289E+00  7.7982E-02  2.9161E+03  2.3656E-01  2.9163E+03  2.916E+03  4.410E+00
